link,title,location,price,summary_description,square_meters,rent,number_of_rooms,deposit,floor_level,building_type,available_from,balcony_garden_terrace,remote service,completion,ownership,rent_to_students,equipment,media_types,heating,security,windows,elevator,parking_space,build_year,building_material,additional_information
https://www.otodom.pl/pl/oferta/mieszkanie-44m-centrum-sosnowca-budynek-europa-ID4opiu,Mieszkanie 44m² centrum Sosnowca (budynek EUROPA),"ul. Henryka Sienkiewicza, Centrum / Śródmieście, Sosnowiec, śląskie",2 100 zł,"Do wynajęcia ładne i gustownie urządzone mieszkanie dwupokojowe o łącznej powierzchni 44 m². Nieruchomość usytuowana jest w budynku EUROPA w centrum Sosnowca. W otoczeniu obiektu znajdują się oprócz centrum handlowego liczne sklepy, restauracje, kina. Bezpośrednio przed budynkiem znajduje się Teatr Zagłębia. Obiekt położony jest w doskonałym punkcie komunikacyjnym, co umożliwia łatwe przemieszczanie się np. pomiędzy Sosnowcem a Katowicami.
Mieszkanie znajduje się na siódmym piętrze i jest w pełni umeblowane. Salon połączony jest z kuchnią. W salonie znajduje się rozkładana sofa, stolik, komoda, szklana witryna, biurko z krzesłem, telewizor z płaskim ekranem. Kuchnia ze stołem jest w pełni wyposażona. Wyposażenie obejmuje również lodówkę, mikrofalówkę, płytę kuchenną, ekspres do kawy i czajnik. Poza tym w kuchni znajduje się zabudowana pralka.
Sypialnia wyposażona jest w łóżko stelażowe z materacem (kołdry, poduszki, pościel), stolik nocny z lampką, szafę, ozdobną witrynę, biurko z krzesłem i stojącą lampą oraz żelazko i deskę do prasowania. Z otwartego salonu i sypialni (drzwi) jest wyjście do przedpokoju. Łazienka wyposażona jest w prysznic, umywalkę oraz WC.   Cena wynajmu to 2 100zł + opłaty.  Tylko dla niepalących  Umowa najmu z kaucją zabezpieczającą w wysokości jednomiesięcznego czynszu.",44 m²,600 zł/miesiąc,2,2 100 zł,7/8,blok,,,Obsługa zdalnaZapytaj,do zamieszkania,prywatny,brak informacji,"lodówka, meble, kuchenka, telewizor, pralka","telewizja kablowa, internet",miejskie,domofon / wideofon,plastikowe,tak,garaż/miejsce parkingowe,2000,żelbet,tylko dla niepalących
https://www.otodom.pl/pl/oferta/mieszkanie-do-wynajecia-ID4p59r,Mieszkanie do wynajęcia,"ul. Gustawa Morcinka, Brodway, Gołonóg Północny, Dąbrowa Górnicza, śląskie",2 600 zł,"Posiadam do wynajęcia mieszkanie o powierzchni 74,4 m2. Mieszkanie posiada dwa pokoje , dwie łazienki , w jednej zamontowana jest wanna w drugiej kabina prysznicowa, przedpokój , kuchnia , garderoba odzieżowa , garderoba na buty , dwa duże balkony , klimatyzację, miejsce garażowe w podziemiach budynku. Mieszkanie jest w pełni umeblowane i wyposażone w sprzęt AGT i RTV , jak i wszelkie rzeczy potrzebne do codziennej egzystencji ( sztućce , talerze , garnki ,szklanki , kubki, ekspres do kawy , żelazko , deska do prasowania , suszarka , pralka , lodówka , dwa TV itp.)
Osiedle zamknięte , dozorowane systemem kamer dozorujących. Mieszkanie zrobione w wysokim standardzie.","74,4 m²",300 zł/miesiąc,3,5 000 zł,4/6,apartamentowiec,,"balkon, taras",Obsługa zdalnaZapytaj,do zamieszkania,prywatny,brak informacji,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka","telewizja kablowa, internet, telefon",gazowe,"system alarmowy, drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",plastikowe,tak,garaż/miejsce parkingowe,2014,cegła,"klimatyzacja, oddzielna kuchnia, pom. użytkowe"
https://www.otodom.pl/pl/oferta/mieszkanie-do-wynajecia-d-g-ul-augustynika-ID4msdV,Mieszkanie do wynajęcia D. G. ul. Augustynika.,"Śródmieście, Śródmieście, Dąbrowa Górnicza, śląskie",1 900 zł,"Do wynajęcia umeblowane i komfortowe mieszkanie o pow. użytkowej (51 m2) zlokalizowane w centrum Dąbrowy Górniczej (ul. Kś. G. Augustynika) Mieszkanie jest usytuowane na 2 piętrze w 4 piętrowym bloku. W skład mieszkania wchodzą:2 pokoje, widna kuchnia z podstawowym wyposażeniem ( garnki, szklanki, sztućce, czajnik, itp) , łazienka z WC, przedpokój, duży balkon i komórka w piwnicy. Mieszkanie jest wyposażone w sprzęt AGD (pralka,nowa lodówka, deska do prasowania, drabinka aluminiowa) w przedpokoju duża zabudowana szafa, łazienka z WC i kabiną prysznicową. W salonie jest rozkładana kanapa, jeden fotel, witryna, komoda, duży rozkładany stół z 6 krzesłami, stolik kawowy, telewizor Sony, mini wieża Philips. W sypialni jest duża narożna szafa, wygodne łóżko dwuosobowe, szafka nocna.Na podłogach w pokojach panele drewniane, w kuchni, łazience i przedpokoju płytki ceramiczne, okna szczelne z PCV. Blok częściowo ocieplony, klatka schodowa po remoncie, drzwi wejściowe do bloku zamykane na kod, CO miejskie, TV kablowa, możliwy dostęp do internetu. 
Atrakcyjna i spokojna lokalizacja z dostępnym parkingiem osiedlowym na samochód. W pobliżu sklepy, punkty usługowe, plac zabaw dla dzieci, szkoła, przedszkole, przychodnia lekarska, targ, Centrum Handlowe ""Pogoria"", przystanki komunikacji miejskiej. 
Czynsz najmu 1900 zł + czynsz do spółdzielni 845 zł + media wg. wskazań liczników ( prąd, gaz ), kaucja - 3000 zł. 
Mieszkanie będzie dostępne do wynajęcia od 19.02 br.",51 m²,845 zł/miesiąc,2,3 000 zł,2/4,blok,,balkon,Obsługa zdalnaZapytaj,do zamieszkania,prywatny,brak informacji,"lodówka, meble, piekarnik, kuchenka, telewizor, pralka",telewizja kablowa,miejskie,"drzwi / okna antywłamaniowe, domofon / wideofon",plastikowe,nie,brak informacji,1992,wielka płyta,"piwnica, tylko dla niepalących, oddzielna kuchnia"
https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-ID4ovQH,Wynajmę mieszkanie,"al. Tadeusza Kościuszki, Śródmieście, Śródmieście, Dąbrowa Górnicza, śląskie",1 800 zł,"Wynajmę mieszkanie 54m2 z pełnym umeblowaniem oraz wyposażeniem RTV, AGD i klimatyzację. Ogrzewanie centralne z sieci. Mieszkanie posiada 3 pokoje, kuchnię, łazienkę w tym 2 sypialnie. Znajduje się na XI piętrze w bloku XII piętrowym  w samym centrum Dąbrowy Górniczej. Mieszkanie nie tuzinkowe dla wymagającego najemcy. Wystawiamy fakturę VAT. Osoba do kontaktu - Andrzej numer telefonu 506514136",54 m²,760 zł/miesiąc,3,6 000 zł,> 10/12,blok,,"balkon, taras",Obsługa zdalnaZapytaj,do zamieszkania,prywatny,brak informacji,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka","telewizja kablowa, internet",miejskie,"domofon / wideofon, monitoring / ochrona",plastikowe,tak,garaż/miejsce parkingowe,1976,żelbet,"klimatyzacja, oddzielna kuchnia"
https://www.otodom.pl/pl/oferta/nowe-2-pokoje-z-garazem-apartamentowiec-pogon-park-ID47VxK,Nowe 2-pokoje z garażem apartamentowiec Pogoń Park,"ul. Żytnia, Pogoń, Sosnowiec, śląskie",1 750 zł,"Nowe mieszkanie bezczynszowe - 2 pokojowe w pełni umeblowane i wyposażone niemieckim sprzętem (zmywarka, piekarnik, płyta indukcyjna, lodówko-zamrażarka, TV 50 cali, pralka, żelazko, deska, naczynia, sztućce, garnki standard IKEA). Łazienka z kabiną prysznicową. 

Garaż przy wejściu do apartamentowca na poziomie zero (ten sam budynek) o pow. 17 m. kw. z pilotem (dodatkowo 250 zł./mies.) .
Teren ogrodzony - brama otwierana pilotem garażowym.
Winda 8-osobowa

Wynajmiemy firmom oraz osobom prywatnym.",32 m²,,2,4 500 zł,2/4,apartamentowiec,,balkon,Obsługa zdalnatak,do zamieszkania,prywatny,tak,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",brak informacji,miejskie,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",plastikowe,tak,garaż/miejsce parkingowe,2019,cegła,brak informacji
https://www.otodom.pl/pl/oferta/przytulna-kawalerka-po-remoncie-ID4p4T6,Przytulna kawalerka po remoncie,"ul. Szpaków, Pogoń, Sosnowiec, śląskie",1 190 zł,"Sosnowiec, ul. Szpaków 2

Jeśli szukasz wyjątkowego i komfortowego mieszkania na wynajem, ta oferta jest właśnie dla Ciebie.

Wynajmę przytulną kawalerkę w wysokim standardzie. Mieszkanie znajduje się w Sosnowcu-Pogoni przy ul. Szpaków 2.

Lokal składa się z salonu z funkcjonalnym aneksem kuchennym oraz łazienki.

Mieszkanie znajduje się na 2 piętrze z 4.- Powierzchnia około 30m2- CO miejskie- Ciepła woda z bojlera elektrycznego

Kawalerka w pełni wyposażona i umeblowana, m.in w:- rozkładaną sofę- szafę ubraniową- regał- komodę- stół z krzesłami- płytę indukcyjną- kuchenkę mikrofalową z grillem- lodówkę- pralkę- komplet garnków oraz zastawę kuchenną.Przed budynkiem spora ilość miejsc parkingowych.W najbliższej okolicy między innymi:
- Wydział Nauk Przyrodniczych Uniwersytetu Śląskiego w Katowicach- dyskonty spożywcze jak Netto, Lidl oraz Biedronka- przystanki autobusowe oraz tramwajowe- punkty usługowe- sklepy oraz restauracjeBardzo blisko bezpośredni wyjazd na trasę w kierunku Katowic, Warszawy oraz Dąbrowy Górniczej czy Krakowa.


Najem na podstawie umowy najmu długoterminowego: najem okazjonalny - notariusz. 

Czynsz najmu wraz z płatnością czynszową do wspólnoty: 1460 PLN
Dodatkowo płatne media jak prąd, woda oraz gaz (zgodnie ze wskazaniami liczników).

Mieszkanie posiada świadectwo charakterystyki energetycznej, EP= 138,14 kWh/(m2 · rok)

Kaucja zwrotna: 2500 PLN

Ogłoszenie biura nieruchomości. Na wyłączność.
Nie pobieramy prowizji od najemcy.
Powyższy opis nie stanowi oferty w rozumieniu art. 66 i następnych K.C.

Jego treść może podlegać aktualizacji.",30 m²,270 zł/miesiąc,1,2 500 zł,2/4,blok,,,Obsługa zdalnatak,do zamieszkania,biuro nieruchomości,tak,"lodówka, meble, kuchenka, pralka","telewizja kablowa, internet, telefon",miejskie,domofon / wideofon,plastikowe,nie,brak informacji,brak informacji,cegła,tylko dla niepalących
https://www.otodom.pl/pl/oferta/mieszkanie-po-generalnym-remoncie-bmc-zagorze-ID4p4Li,Mieszkanie po generalnym remoncie !! Bmc Zagórze,"Zagórze Południe, Sosnowiec, śląskie",1 500 zł,"Mieszkanie po generalnym remoncie. Na wynajem mieszkanie dwupokojowe o pow. 32,94 mkw. Nieruchomość znajduje się w bardzo dobrej lokalizacji Sosnowca - dzielnica Zagórze ul. Bohaterów Monte Cassino. Klatka schodowa zadbana i czysta, budynek po termomodernizacji. Blok monitorowany - kamery na zewnątrz budynku, na klatce schodowej oraz w windach. Lokal usytuowany jest  na 3 piętrze. W budynku dwie windy (w tym jedna towarowa). Dużo miejsc parkingowych obok budynku. Wejście do bloku zabezpieczone domofonem. Na klatce schodowej dodatkowe, zamykane drzwi.  Lokal składa się z salonu połączonego z aneksem kuchennym, pokoju, łazienki z wc oraz przedpokoju.Mieszkanie świeżo po generalnym remoncie podczas którego:- wymieniono instalacje elektryczna oraz hydrauliczną-  w każdym pomieszczeniu zamontowano sufity podwieszane,- na ścianach położono gładzie- kompleksowo wyremontowano łazienkę- zrobiono wylewki w kuchni przedpokoju oraz w łazience z wc,Do mieszkania przynależy piwnica.Piony wodno-kanalizacyjne wymienione.Okna PCV, płytki oraz panele na podłogach. Czynsz ok. 600 zł z zaliczkami na CO, f-sz remontowy, administracje.Ogrzewanie miejskie bez podzielników, ciepła woda z sieci.CENA NAJMU: 1500zł (odstępne) + czynsz 600zł + media (woda, prąd, śmieci)Kaucja zwrotna 2000zł  Mieszkanie bardzo dobrze zlokalizowane!  Lokal znajduje się w zielonej i spokojnej okolicy Sosnowca - dzielnica Zagórze. Blisko przystanki komunikacji miejskiej. W pobliżu: sklepy, przedszkole, szkoła podstawowa, poczta, piekarnia, obiekty sportowe (basen, klub fitness), restaurację.  Nieruchomość wolna od marcaZadzwoń i umów się na oglądanie :-)Zapraszamy :)  AGENT PROWADZĄCY: ALEKSANDRA  576 140 171ZAPRASZAMY DO OGLĄDANIA !!!OFERUJEMY INDYWIDUALNE WARUNKI WSPÓŁPRACY.TRANSAKCJĘ PRZEPROWADZIMY OD POCZĄTKU DO KOŃCASPRAWDZIMY STAN PRAWNY NIERUCHOMOŚCIPRZYGOTUJEMY PREZENTACJĘ OFERTY ORAZ NIEZBĘDNĄ DOKUMENTACJĘ ZAPEWNIAMY POMOC W UDZIELENIU KREDYTU, ZORGANIZOWANIU PRZEPROWADZKI I WSZYSTKICH FORMALNOŚCIACH .Cena nie uwzględnia kosztów prowizji oraz opłat notarialnych.Przedstawiona propozycja nie jest ofertą handlową w rozumieniu przepisów prawa, lecz ma charakter informacyjny.",33 m²,,2,,3/10,blok,2024-03-08,,Obsługa zdalnaZapytaj,,biuro nieruchomości,brak informacji,brak informacji,brak informacji,miejskie,brak informacji,plastikowe,tak,brak informacji,brak informacji,brak informacji,piwnica
https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-na-ul-kasprzaka-od-marca-ID4oTNo,Wynajmę mieszkanie na ul.Kasprzaka od marca,"ul. Marcina Kasprzaka, Górka Gołonoska, Gołonóg Wschodni, Dąbrowa Górnicza, śląskie",1 400 zł,"Wynajmę mieszkanie 52 m2 w DG, ul. Kasprzaka od 01.03.2024.
Trzy pokoje w tym jeden z balkonem + jeden pokój połączony z kuchnią.
Łazienka (prysznic + toaleta razem).
Obowiązuje umowa najmu okazjonalnego + akt notarialny zawierający oświadczenie najemcy o poddaniu się egzekucji.

Obejrzenie mieszkania możliwe pod koniec lutego.",52 m²,"748,79 zł/miesiąc",2,2 800 zł,1,blok,,balkon,Obsługa zdalnaZapytaj,do zamieszkania,prywatny,tak,"lodówka, meble, piekarnik, kuchenka, pralka",brak informacji,miejskie,brak informacji,plastikowe,nie,brak informacji,brak informacji,brak informacji,tylko dla niepalących
https://www.otodom.pl/pl/oferta/super-m4-po-remoncie-zabkowice-ID4p4AA,Super M4! Po remoncie. Ząbkowice.,"Ząbkowice, Ząbkowice, Dąbrowa Górnicza, śląskie",2 400 zł,"WYKONUJEMY ŚWIADECTWA CHARAKTERYSTYKI ENERGETYCZNEJ DLA DOMÓW, MIESZKAŃ I LOKALI.  WYSOKI STANDARD. UMEBLOWANE. Z PODWÓRKIEM! TEREN OGRODZONY.  Oferujemy do wynajęcia piękne, świeżo wyremontowane 3-pokojowe mieszkanie, w pełni umeblowane, położone w Dąbrowy Górniczej w dzielnicy Ząbkowice. Mieszkanie o powierzchni 49 m2 składa się z trzech pokoi, dużej kuchni w kształcie kwadratu, przedpokoju oraz łazienki z wc. Położone jest na parterze w niskim 1-piętrowym, kameralnym bloku. Niewątpliwą zaletą tego mieszkania jest własne, niezależne wejście oraz dostęp do wspólnego podwórka - zejście na podwórko z balkonu. Tylko kilku mieszkańców w budynku, wokół cisza i spokój. Kuchnia w pełni wyposażona (lodówka, zmywarka, piekarnik) i nowocześnie umeblowana. Łazienka wyposażona w pralkę i kabinę prysznicową. W sypialni znajduje się duże łóżko oraz pojemna szafa. Okna wymienione na PCV. Teren wokół bloku ogrodzony, brama wjazdowa zamykana na pilota. Istnieje możliwość postawienia garażu.  Centralne ogrzewanie własne gazowe (podłogowe), ciepła woda z pieca dwufunkcyjnego.   Czynsz najmu wynosi 2400 zł/m-c + czynsz do Wspólnoty 390 zł + media (woda, prąd, gaz, śmieci). Kaucja 2400 zł.   Możliwy wyłącznie najem okazjonalny lub najem dla pracownika firmy.  Znakomita lokalizacja - dzielnica Ząbkowice, bardzo dogodny dojazd do strefy ekonomicznej w Tucznawie, Huty ArcelorMittal i Brembo. W pobliżu szkoła, przedszkole, przystanek autobusowy, market Dino, Biedronka, bliski dojazd do trasy S1 Katowice-Warszawa i wiele innych udogodnień.   ​​​​​​​Prezentacja ww. nieruchomości oraz udostępnienie danych adresowych odbywa się po podpisaniu umowy pośrednictwa, zgodnie z art 180 pkt 3 Ustawy o Gospodarce Nieruchomościami.  ZAPRASZAMY DO OGLĄDANIA. Więcej ofert na naszej stronie          Osoba odpowiedzialna zawodowo za ofertę: Małgorzata Jurczyk, numer licencji 2060. Przedstawiona propozycja nie jest ofertą handlową w rozumieniu prawa, lecz ma charakter informacyjny. Opis oferty zawarty na stronie internetowej sporządzony jest na podstawie oględzin nieruchomości oraz informacji uzyskanych od właściciela, może podlegać aktualizacji i nie stanowi oferty określonej w art. 66 i następnych K.C.         Jeśli żadna z przedstawionych ofert nie zainteresowała państwa prosimy o przesłanie informacji dotyczącej poszukiwanej przez państwa nieruchomości. POMAGAMY KLIENTOM W UZYSKANIU KREDYTU HIPOTECZNEGO NA ZAKUP NIERUCHOMOŚCI. Wykonujemy świadectwa charakterystyki energetycznej budynków i lokali mieszkalnych. Posiadamy uprawnienia w tym zakresie.",49 m²,390 zł/miesiąc,3,2 400 zł,parter/1,,,balkon,Obsługa zdalnaZapytaj,do zamieszkania,biuro nieruchomości,brak informacji,meble,brak informacji,gazowe,brak informacji,plastikowe,nie,brak informacji,brak informacji,brak informacji,oddzielna kuchnia
https://www.otodom.pl/pl/oferta/m-2-wyposazone-czeladz-ogrodowa-ID4p4sU,M-2 | Wyposażone | Czeladź | Ogrodowa,"ul. Ogrodowa, Czeladź, będziński, śląskie",1 590 zł,"*** WYPOSAŻONE ***
*** DOSTĘPNE OD ZARAZ ***

Oferujemy do najmu mieszkanie M-2 położone w Czeladzi ul. Ogrodowa o pow. 30,5 m2. Mieszkanie składa się z 1 pokoju, kuchni ze stołem jadalnianym, łazienką z prysznicem i przedpokojem z zabudowaną szafą. Mieszkanie w pełni wyposażone, kuchnia w zabudowie wraz z pełnym sprzętem AGD. W lokalu znajdują się dwie pojemne szafy ( w pokoju i przedpokoju).
Najem w formie okazjonalnej (miesięczne opłaty 1590 zł odstępne + 390 zł czynsz)
kaucja: 3.000 zł

Zapraszamy","30,5 m²",390 zł/miesiąc,1,3 000 zł,9,blok,,,Obsługa zdalnaZapytaj,do zamieszkania,biuro nieruchomości,brak informacji,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",brak informacji,miejskie,brak informacji,brak informacji,tak,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/ul-hubala-dobrzanskiego-mieszkanie-nr-a-38-ID4o6yE,ul. Hubala-Dobrzańskiego | mieszkanie nr A_38,"Klimontów, Sosnowiec, śląskie","1 042,15 zł","Inwestycja zlokalizowana jest przy ulicy Majora Henryka Hubala - Dobrzańskiego w Sosnowcu, w dzielnicy Klimontów.
Projekt zakłada powstanie dwóch budynków wielorodzinnych i utworzenie w sumie 94 lokali mieszkalnych.
Planuje się wykorzystanie materiałów prefabrykowanych, zapewniających mniejsze zużycie energii oraz ograniczenie kosztów wytwarzania i eksploatacji, jak również zainstalowanie odnawialnych źródeł energii w postaci paneli fotowoltaicznych, pomp ciepła i najnowszych technologii termoizolacji budynku.
W obu budynkach znajdzie się wózkownia/rowerownia, a także komórki lokatorskie w ilości odpowiadającej liczbie mieszkań.
Jeśli chodzi o planowane udogodnienia, przewidujemy powstanie 115 miejsc parkingowych, zewnętrznej wiaty śmietnikowej oraz placu zabaw.
Zarówno w budynku A, jak i B rozlokowanych zostanie 47 mieszkań. Wyodrębniono w sumie 12 typów lokali mieszkalnych o powierzchni od 43 do 85 m². Każde z 47 mieszkań posiada swój odpowiednik w drugim, takim samym budynku (Budynek B).
Każde z mieszkań będzie gotowe do zamieszkania; zostaną wykonane podłogi (w kuchni, łazience, korytarzu i pokojach), stolarka drzwiowa, okładziny ścian w łazience oraz roboty malarskie. W łazience planuje się zainstalowanie tzw. “białego montażu”, wanny lub brodzika albo kabiny natryskowej, umywalki i miski ustępowej. W kuchni z kolei umieszczona będzie: kuchenka i piekarnik gazowy lub elektryczny albo kuchenka z piekarnikiem łącznie.

Możliwość dojścia do własności mieszkania: po podpisaniu umowy ws. partycypacji w kosztach budowy lokalu mieszkalnego, przy wpłacie partycypacji w wysokości 20% kosztów budowy lokalu mieszkalnego. Sposób obliczenia partycypacji: 2045,65 zł* (stawka za 20% z 1m2 powierzchni użytkowej mieszkania) x powierzchnia mieszkania.*to jest szacowana wartość, wynika ze wstępnych szacunkowych kosztów inwestycji i zostanie zaktualizowana zgodnie z treścią wzoru umowy o partycypację.","45,95 m²",,2,"12 505,75 zł",1/5,blok,,balkon,Obsługa zdalnaZapytaj,do zamieszkania,deweloper,brak informacji,"piekarnik, kuchenka",brak informacji,brak informacji,domofon / wideofon,plastikowe,tak,garaż/miejsce parkingowe,2025,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/apartament-2-pok-z-tarasem-i-ogrodem-domino-park-ID4p4fW,Apartament 2 pok. z tarasem i ogrodem-Domino Park,"Michałkowice, Siemianowice Śląskie, śląskie",2 300 zł,"Oferujemy na wynajem nowy 2 pokojowy apartament z tarasem i niewielkim ogródkiem. Do mieszkania przynależy prywatne miejsce parkingowe oraz komórka lokatorska. 

Bądź pierwszym Najemcą.

LOKALIZACJA

Mieszkanie znajduje się na nowym osiedlu Domino Park przy ulicy Domina w Siemianowicach Śląskich. Osiedle jest ogrodzone, posiada bardzo dobrze zaprojektowaną zieleń w tym reprezentacyjny ogród japoński oraz zewnętrzną strefę fitnes. Osiedle jest bardzo dobrze skomunikowane:
do centrum Siemianowic Śląskich - 3 km, 
do Centrum Katowic - 10 km, 
Katowice AirPort  - 20 km.
W najbliższym otoczeniu znajdują się przystanki autobusowe, Park Górnik, kryta pływalnia oraz sklepy Lidl i Biedronka.

MIESZKANIE

Na powierzchnię 35 m2 składa się:  salon z aneksem kuchennym, sypialnia  z miejscem do pracy i szafą     ( łóżko 140x200),  duża łazienka z prysznicem walk-in i zabudową na wymiar,   przedpokój z 2 szafami.
Na całej powierzchni mieszkania ogrzewanie podłogowe z sieci miejskiej, wszystkie okna posiadają rolety antywłamaniowe.
Z lokalem związane jest prawo do wyłącznego korzystania z miejsca parkingowego naziemnego oraz komórki lokatorskiej - w cenie najmu.
Mieszkanie w pełni  umeblowane, wyposażone w sprzęt AGD ( lodówka, zmywarka,, płyta elektryczna, pralka). Wszystkie meble i sprzęty nowe.

WARUNKI NAJMU

Mieszkanie dla jednej lub maksymalnie dwóch osób.
Miesięczny koszt najmu 2300 zł + czynsz 400 zł.
Kaucja zwrotna wynosi 5000 zł.
Mieszkanie dostępne od zaraz.
Umowa najmu okazjonalnego, minimum rok, w formie aktu notarialnego.",35 m²,400 zł/miesiąc,2,5 000 zł,parter/3,apartamentowiec,,"ogródek, taras",Obsługa zdalnaZapytaj,do zamieszkania,prywatny,brak informacji,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",brak informacji,miejskie,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, rolety antywłamaniowe",plastikowe,tak,garaż/miejsce parkingowe,2023,silikat,"piwnica, tylko dla niepalących"
https://www.otodom.pl/pl/oferta/piekary-sl-49m2-2-pokoje-swietna-lokalizacja-ID4p4cR,"Piekary Śl. 49m2, 2 pokoje, świetna lokalizacja","ul. Szmaragdowa, Piekary Śląskie, śląskie",1 100 zł,"Do wynajęcia 2-pokojowe mieszkanie w 4 piętrowym bloku na osiedlu Wieczorka, położone przy ulicy Szmaragdowej. Mieszkanie o powierzchni 48,70m2 i znajduje się na czwartym piętrze.Pomieszczenia:- duża kuchnia oddzielna z oknem - w całości wyposażona w sprzęty oraz meble- duży pokój wraz ze stołem i 4-ma krzesłami, biurkiem, regałem, stolikiem kawowym i fotelem biurowym.- sypialnia wraz z komodami, łóżkiem oraz szafkami nocnymi- przedpokój z pojemną szafą- łazienka wraz z pojemną szafą na kosmetyki- ubikacja- balkon - wraz z osiatkowaniem dla zabezpieczenia kotów.Dodatkowo do dyspozycji piwnica.Opłaty:- 1100 zł stała opłata miesięczna- 950 zł (czynsz miesięczny) - cena zmienna w zależności od rozliczenia ze spółdzielni - w skład wchodzi woda oraz ogrzewanie z sieci- Prąd i gaz płatny wg zużycia (prąd ok. 170zł dla dwóch osób przy normalnym użytkowaniu - płatne raz na dwa miesiące / gaz ok. 40zł co dwa miesiące).- 49,90 zł - internet Netia (jest już podłączony do mieszkania)Sumarycznie i średnio kwota na miesiąc to około (może być zmienna!): 2205 zł.Dodatkowe informacje:- Kaucja zwrotna: 4 tysiące złotych.- Zastrzegam sobie prawo do wyboru najemcy.- Oferta prywatna bez pośredników.- Świetna lokalizacja! - Duże spokojne osiedle, w okolicy znajdują się liczne sklepy (osiedlowe, Biedronka, Żabka, Rossmann, Intermarche), piekarnie, przystanki autobusowe (m.in. dworzec autobusowy).- Jest możliwość włączenia pakietu TV kablowej (Netia).- Zwierzęta mile widziane.W razie pytań proszę o kontakt OLX lub telefoniczny (w zależności od dostępności odbiorę ja lub żona).Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego.","48,7 m²",950 zł/miesiąc,2,4 000 zł,4/4,blok,,balkon,Obsługa zdalnatak,do zamieszkania,prywatny,tak,"lodówka, meble, piekarnik, kuchenka, pralka","telewizja kablowa, internet",miejskie,domofon / wideofon,plastikowe,nie,brak informacji,brak informacji,brak informacji,"piwnica, oddzielna kuchnia"
https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-w-rogozniku-ID4dSeU,Wynajmę mieszkanie w Rogoźniku,"ul. Osiedle Robotnicze, Rogoźnik, Bobrowniki, będziński, śląskie",1 100 zł,"Wynajmę w pełni wyposażone mieszkanie w Rogoźniku na Osiedlu Robotniczym.  Mieszkanie składa się z dużego pokoju, dużej kuchni, łazienki i przedpokoju. Powierzchnia mieszkania wynosi 38m2.  Mieszkanie jest mieszkaniem środkowym, posiada ogrzewanie gazowe, a blok jest po termomodernizacji.  Mieszkanie wynajmę z pełnym wyposażeniem i umeblowaniem, jak na zdjęciach. Mieszkanie nadaje się do wprowadzenia od zaraz.

Opłaty dla Spółdzielni Mieszkaniowej kształtują się na poziomie ok. 400 zł, plus dodatkowo śmieci, woda, prąd i gaz.

Obowiązuje umowa najmu okazjonalnego oraz kaucja zwrotna w wysokości 3000zł.  W pobliżu mieszkania znajduje się park, jezioro, przychodnia lekarska, apteka, przystanek autobusowy, sklepy, centrum przesiadkowe.",38 m²,400 zł/miesiąc,1,3 000 zł,2,blok,,,Obsługa zdalnaZapytaj,do zamieszkania,prywatny,brak informacji,"lodówka, meble, piekarnik, kuchenka, telewizor, pralka",brak informacji,gazowe,domofon / wideofon,plastikowe,nie,brak informacji,brak informacji,brak informacji,"piwnica, oddzielna kuchnia"
